material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T12:59:08,
Metallförpackningar,3,2023-12-20T12:27:51,
Pappersförpackningar,5,2023-12-31T12:10:22,
Tidningar,13,2023-06-03T06:24:43,
Plastförpackningar,16,2023-12-31T14:52:31,
Ofärgade glasförpackningar,18,2023-12-30T14:36:36,
Färgade glasförpackningar,19,2023-12-30T14:36:36,
