material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-11-02T10:11:55,
Pappersförpackningar,5,2023-12-26T10:00:15,
Tidningar,13,2022-11-17T16:56:35,
Plastförpackningar,16,2023-12-26T12:25:13,2024-06-12T00:00:00
Ofärgade glasförpackningar,18,2023-12-13T10:49:54,
Färgade glasförpackningar,19,2023-12-13T10:49:54,
