material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T07:59:33,
Metallförpackningar,3,2023-12-28T07:31:36,
Pappersförpackningar,5,2023-12-31T07:01:13,2024-06-01T00:00:00
Tidningar,13,2023-12-28T09:29:24,
Plastförpackningar,16,2023-12-31T08:55:05,
Ofärgade glasförpackningar,18,2023-12-30T12:02:57,
Färgade glasförpackningar,19,2023-12-30T12:02:57,
