material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-21T08:58:14,2023-12-28T00:00:00
Metallförpackningar,3,2023-11-29T14:54:20,
Pappersförpackningar,5,2023-12-20T11:57:27,2023-12-22T00:00:00
Tidningar,13,2023-09-19T15:30:02,
Plastförpackningar,16,2023-12-20T11:57:27,2023-12-26T00:00:00
Ofärgade glasförpackningar,18,2023-12-06T09:32:48,
Färgade glasförpackningar,19,2023-12-06T09:32:48,
