material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T20:26:43,
Metallförpackningar,3,2023-12-26T14:02:01,
Pappersförpackningar,5,2023-12-31T10:51:50,
Tidningar,13,,
Plastförpackningar,16,2023-12-30T14:00:18,2024-05-18T00:00:00
Ofärgade glasförpackningar,18,,
Färgade glasförpackningar,19,,
