material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T15:13:21,2023-12-31T00:00:00
Metallförpackningar,3,2023-11-01T07:21:54,
Pappersförpackningar,5,2023-12-30T09:35:54,
Tidningar,13,2023-12-30T14:22:29,
Plastförpackningar,16,2023-12-29T07:47:34,
Ofärgade glasförpackningar,18,2023-11-20T08:25:15,
Färgade glasförpackningar,19,2023-11-20T08:25:15,
