material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T12:08:03,
Metallförpackningar,3,2023-12-13T12:56:26,
Pappersförpackningar,5,2023-12-29T12:29:00,2024-06-07T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-25T12:02:11,2024-06-10T00:00:00
Ofärgade glasförpackningar,18,,
Färgade glasförpackningar,19,,
