material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T11:56:08,
Metallförpackningar,3,2023-12-26T10:25:23,
Pappersförpackningar,5,2023-12-29T10:57:11,2023-12-31T00:00:00
Tidningar,13,2023-12-26T10:25:23,
Plastförpackningar,16,2023-12-29T10:57:11,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2023-12-28T11:51:02,
Färgade glasförpackningar,19,2023-12-28T11:51:02,
