material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T07:17:20,
Metallförpackningar,3,2023-11-08T06:16:35,
Pappersförpackningar,5,2023-12-31T08:03:11,
Tidningar,13,2024-01-03T21:03:11,
Plastförpackningar,16,2023-12-29T06:33:48,
Ofärgade glasförpackningar,18,2023-10-05T10:02:40,
Färgade glasförpackningar,19,2023-10-05T10:02:40,
