material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T08:58:11,2023-12-30T00:00:00
Metallförpackningar,3,2023-12-13T07:57:23,
Pappersförpackningar,5,2023-12-29T13:21:19,2023-12-31T00:00:00
Tidningar,13,2022-11-15T14:53:20,
Plastförpackningar,16,2023-12-28T06:16:45,
Ofärgade glasförpackningar,18,2023-12-14T17:00:38,
Färgade glasförpackningar,19,2023-12-14T17:00:38,
