material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-18T16:34:51,
Pappersförpackningar,5,2023-12-28T19:39:40,
Tidningar,13,2023-12-11T17:44:07,
Plastförpackningar,16,2023-12-28T19:39:40,2024-03-29T00:00:00
Ofärgade glasförpackningar,18,2023-12-21T11:29:17,
Färgade glasförpackningar,19,2023-12-21T11:29:17,
