material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-11-29T08:03:36,
Pappersförpackningar,5,2023-11-27T08:13:39,
Tidningar,13,2023-04-26T15:15:40,
Plastförpackningar,16,2023-12-26T08:34:54,
Ofärgade glasförpackningar,18,2023-08-01T08:06:24,
Färgade glasförpackningar,19,2023-08-01T08:06:24,
