material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T12:49:35,
Metallförpackningar,3,2023-12-07T16:13:39,
Pappersförpackningar,5,2023-12-30T08:05:12,
Tidningar,13,2023-07-19T10:56:42,
Plastförpackningar,16,2023-12-23T10:43:26,
Ofärgade glasförpackningar,18,2023-11-15T10:31:05,
Färgade glasförpackningar,19,2023-11-15T10:31:05,
