material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T09:28:03,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-25T18:17:45,
Pappersförpackningar,5,2023-12-28T18:22:09,2023-12-29T00:00:00
Tidningar,13,2023-12-26T15:36:40,
Plastförpackningar,16,2023-12-28T17:06:04,2023-12-29T00:00:00
Ofärgade glasförpackningar,18,2023-12-27T10:43:49,
Färgade glasförpackningar,19,2023-12-27T10:43:49,
