material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-25T09:10:58,
Metallförpackningar,3,2023-11-30T06:59:46,
Pappersförpackningar,5,2023-12-31T14:12:55,
Tidningar,13,2022-01-10T08:11:30,
Plastförpackningar,16,2023-12-29T12:14:41,
Ofärgade glasförpackningar,18,2023-12-19T11:40:50,
Färgade glasförpackningar,19,2023-12-19T11:40:50,
