material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-22T12:24:58,
Metallförpackningar,3,2023-11-23T09:24:22,
Pappersförpackningar,5,2023-12-29T10:06:50,
Tidningar,13,2023-12-18T16:03:14,
Plastförpackningar,16,2023-12-25T09:36:16,
Ofärgade glasförpackningar,18,2023-12-18T16:03:14,
Färgade glasförpackningar,19,2023-12-18T16:03:14,
