material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T07:50:13,
Metallförpackningar,3,2023-12-04T07:42:33,
Pappersförpackningar,5,2023-12-31T07:30:58,
Tidningar,13,2023-12-21T15:16:09,
Plastförpackningar,16,2023-12-25T07:25:33,
Ofärgade glasförpackningar,18,2023-12-26T09:49:38,
Färgade glasförpackningar,19,2023-12-26T09:49:38,
