material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-23T08:16:34,2023-12-30T00:00:00
Metallförpackningar,3,2023-11-08T06:02:35,
Pappersförpackningar,5,2023-12-05T07:58:56,2023-12-26T00:00:00
Tidningar,13,2022-12-12T13:04:50,
Plastförpackningar,16,2023-12-25T10:22:21,
Ofärgade glasförpackningar,18,2023-02-14T19:13:39,
Färgade glasförpackningar,19,2023-02-14T19:13:39,
