material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T14:26:54,
Metallförpackningar,3,2023-11-30T08:31:36,
Pappersförpackningar,5,2023-12-30T17:14:49,
Tidningar,13,,
Plastförpackningar,16,2023-12-30T17:14:49,
Ofärgade glasförpackningar,18,2023-12-26T13:37:49,
Färgade glasförpackningar,19,2023-12-26T13:37:49,
