material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-20T09:51:37,
Pappersförpackningar,5,2023-12-25T06:44:13,2023-12-28T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-23T09:12:20,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-11-06T17:09:05,
Färgade glasförpackningar,19,2023-11-06T17:09:05,
