material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T09:59:18,
Metallförpackningar,3,2023-12-22T12:51:58,
Pappersförpackningar,5,2023-12-27T06:36:30,2023-12-30T00:00:00
Tidningar,13,2023-12-27T10:49:46,
Plastförpackningar,16,2023-12-25T09:38:02,2023-12-29T00:00:00
Ofärgade glasförpackningar,18,2023-12-26T09:28:31,
Färgade glasförpackningar,19,2023-12-26T09:28:31,
