material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T09:03:59,
Metallförpackningar,3,2023-12-08T12:29:28,
Pappersförpackningar,5,2023-12-31T12:59:36,2024-06-15T00:00:00
Tidningar,13,2023-12-21T11:59:26,
Plastförpackningar,16,2023-12-31T11:33:53,
Ofärgade glasförpackningar,18,2023-12-24T15:16:52,
Färgade glasförpackningar,19,2023-12-24T15:16:52,
