material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-06T09:52:03,2023-12-08T00:00:00
Metallförpackningar,3,2023-10-12T09:53:43,2023-12-07T00:00:00
Pappersförpackningar,5,2023-12-05T07:22:54,2023-12-08T00:00:00
Tidningar,13,2023-11-10T12:53:47,
Plastförpackningar,16,2023-12-05T17:56:18,2023-12-12T00:00:00
Ofärgade glasförpackningar,18,2023-09-21T11:12:54,
Färgade glasförpackningar,19,2023-09-21T11:12:54,
