material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-22T08:26:37,2023-12-29T00:00:00
Metallförpackningar,3,2023-11-29T10:09:24,
Pappersförpackningar,5,2023-12-25T11:00:05,2023-12-27T00:00:00
Tidningar,13,2023-05-09T14:10:37,
Plastförpackningar,16,2023-12-22T09:41:58,2023-12-29T00:00:00
Ofärgade glasförpackningar,18,2023-12-22T12:32:19,
Färgade glasförpackningar,19,2023-12-22T12:32:19,
