material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T15:35:53,
Metallförpackningar,3,2023-12-14T09:02:04,
Pappersförpackningar,5,2023-12-31T08:49:00,
Tidningar,13,2023-12-21T05:49:55,
Plastförpackningar,16,2023-12-31T08:17:59,
Ofärgade glasförpackningar,18,2023-12-19T14:25:38,
Färgade glasförpackningar,19,2023-12-19T14:25:38,
