material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-11-16T10:38:03,
Pappersförpackningar,5,2023-12-25T08:32:40,2023-12-27T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-26T09:05:17,
Ofärgade glasförpackningar,18,2023-11-29T17:34:29,
Färgade glasförpackningar,19,2023-11-15T16:23:45,
