material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T07:13:37,
Metallförpackningar,3,2023-11-08T06:08:54,
Pappersförpackningar,5,2023-12-30T06:19:09,
Tidningar,13,2023-06-20T14:10:47,
Plastförpackningar,16,2023-12-29T06:38:15,
Ofärgade glasförpackningar,18,2023-12-13T06:10:51,
Färgade glasförpackningar,19,2023-12-13T06:10:51,
