material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T10:36:53,
Metallförpackningar,3,2023-06-21T12:05:40,
Pappersförpackningar,5,2023-11-28T06:05:25,2024-07-09T00:00:00
Tidningar,13,2023-10-13T15:36:01,
Plastförpackningar,16,2023-12-28T08:17:27,2024-06-14T00:00:00
Ofärgade glasförpackningar,18,2023-11-08T13:07:10,
Färgade glasförpackningar,19,2023-11-08T13:07:10,
