material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T13:22:12,
Metallförpackningar,3,2023-08-15T20:39:22,
Pappersförpackningar,5,2023-12-05T10:50:13,
Tidningar,13,2023-03-17T10:32:16,
Plastförpackningar,16,2023-12-05T10:50:13,
Ofärgade glasförpackningar,18,,
Färgade glasförpackningar,19,,
