material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-11-27T10:14:55,
Pappersförpackningar,5,2023-12-26T16:35:14,2024-06-04T00:00:00
Tidningar,13,2023-12-18T09:20:14,
Plastförpackningar,16,2023-12-06T15:18:37,2024-07-03T00:00:00
Ofärgade glasförpackningar,18,2023-09-06T10:14:59,
Färgade glasförpackningar,19,2023-09-06T10:14:59,
