material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T09:21:07,
Metallförpackningar,3,2023-12-19T17:21:33,
Pappersförpackningar,5,2023-12-31T14:29:43,2024-05-10T00:00:00
Tidningar,13,2023-11-22T11:02:59,
Plastförpackningar,16,2023-12-31T09:02:42,
Ofärgade glasförpackningar,18,2023-12-29T14:44:57,
Färgade glasförpackningar,19,2023-12-29T14:44:57,
