material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T08:09:14,
Metallförpackningar,3,2023-12-27T10:36:24,
Pappersförpackningar,5,2023-12-31T16:26:28,
Tidningar,13,2023-12-28T14:44:49,
Plastförpackningar,16,2023-12-31T09:18:03,
Ofärgade glasförpackningar,18,2023-12-30T10:42:17,
Färgade glasförpackningar,19,2023-12-30T10:42:17,
