material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-21T12:08:35,
Metallförpackningar,3,2023-12-06T10:18:16,
Pappersförpackningar,5,2023-12-28T10:06:08,
Tidningar,13,2023-12-06T08:48:43,
Plastförpackningar,16,2023-12-21T12:22:12,
Ofärgade glasförpackningar,18,2023-12-12T13:42:00,
Färgade glasförpackningar,19,2023-12-12T13:42:00,
