material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T11:40:29,
Metallförpackningar,3,2023-12-20T10:45:02,
Pappersförpackningar,5,2023-12-19T08:36:29,
Tidningar,13,2023-11-30T13:08:37,
Plastförpackningar,16,2023-12-27T16:06:52,2024-06-12T00:00:00
Ofärgade glasförpackningar,18,2023-09-14T08:40:08,
Färgade glasförpackningar,19,2023-09-14T08:40:08,
