material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T08:52:05,
Metallförpackningar,3,2023-12-28T13:29:11,
Pappersförpackningar,5,2023-12-30T13:17:31,2023-12-31T00:00:00
Tidningar,13,2023-12-29T15:00:59,
Plastförpackningar,16,2023-12-26T17:15:56,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2023-11-11T17:17:20,
Färgade glasförpackningar,19,2023-11-11T17:17:20,
