material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-12T13:58:37,2023-12-15T00:00:00
Metallförpackningar,3,2023-11-15T21:19:41,
Pappersförpackningar,5,2023-12-13T10:36:25,2023-12-19T00:00:00
Tidningar,13,2023-12-14T14:39:01,
Plastförpackningar,16,2023-12-05T15:03:27,2023-12-19T00:00:00
Ofärgade glasförpackningar,18,2022-05-18T18:24:35,
Färgade glasförpackningar,19,2022-05-18T18:24:35,
