material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T09:41:08,
Metallförpackningar,3,2023-12-27T16:07:16,
Pappersförpackningar,5,2023-12-31T11:11:07,
Tidningar,13,2023-09-26T11:47:01,
Plastförpackningar,16,2023-12-29T12:36:58,
Ofärgade glasförpackningar,18,2023-12-16T18:51:57,
Färgade glasförpackningar,19,2023-12-16T18:51:57,
