material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-25T11:03:26,2023-12-28T00:00:00
Metallförpackningar,3,2023-11-17T12:14:45,
Pappersförpackningar,5,2023-12-27T07:29:22,2023-12-29T00:00:00
Tidningar,13,2023-07-19T07:58:47,
Plastförpackningar,16,2023-12-26T07:18:30,
Ofärgade glasförpackningar,18,2023-12-05T13:15:54,
Färgade glasförpackningar,19,2023-12-05T13:15:54,
