material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-10-11T09:48:29,
Pappersförpackningar,5,2023-12-27T09:45:43,2023-12-30T00:00:00
Tidningar,13,2023-12-08T16:34:09,
Plastförpackningar,16,2023-12-22T15:25:06,2023-12-28T00:00:00
Ofärgade glasförpackningar,18,2023-10-04T09:50:11,
Färgade glasförpackningar,19,2023-10-04T09:50:11,
