material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T13:02:04,
Metallförpackningar,3,2023-12-20T08:39:32,
Pappersförpackningar,5,2023-12-25T10:56:34,
Tidningar,13,2023-04-25T07:45:11,
Plastförpackningar,16,2023-12-29T17:07:28,
Ofärgade glasförpackningar,18,2023-12-13T11:55:35,
Färgade glasförpackningar,19,2023-12-13T11:55:35,
