material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-21T12:38:07,
Pappersförpackningar,5,2023-12-29T12:05:44,
Tidningar,13,2023-12-28T12:01:14,
Plastförpackningar,16,2023-12-29T08:07:50,
Ofärgade glasförpackningar,18,2023-12-22T10:40:04,
Färgade glasförpackningar,19,2023-12-22T10:40:04,
