material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T08:22:24,
Metallförpackningar,3,2023-11-08T08:35:52,
Pappersförpackningar,5,2023-12-30T07:55:40,
Tidningar,13,2023-12-26T07:02:22,
Plastförpackningar,16,2023-12-26T07:54:24,
Ofärgade glasförpackningar,18,2023-11-22T10:14:50,
Färgade glasförpackningar,19,2023-11-22T10:14:50,
