material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T10:26:09,
Metallförpackningar,3,2023-11-30T16:47:08,
Pappersförpackningar,5,2023-12-30T17:59:39,
Tidningar,13,2023-11-12T10:58:55,
Plastförpackningar,16,2023-12-25T12:48:26,
Ofärgade glasförpackningar,18,2023-11-07T15:24:53,
Färgade glasförpackningar,19,2023-11-07T15:24:53,
