material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T13:11:06,
Metallförpackningar,3,2023-12-19T13:40:57,
Pappersförpackningar,5,2023-12-31T07:59:31,2024-05-29T00:00:00
Tidningar,13,2023-12-17T19:17:38,
Plastförpackningar,16,2023-12-30T11:02:11,
Ofärgade glasförpackningar,18,2023-12-02T10:15:29,
Färgade glasförpackningar,19,2023-12-02T10:15:29,
