material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T16:36:05,2023-12-31T00:00:00
Metallförpackningar,3,2023-12-29T13:39:59,
Pappersförpackningar,5,2023-12-29T08:32:34,2023-12-31T00:00:00
Tidningar,13,2023-12-17T15:05:28,
Plastförpackningar,16,2023-12-30T07:16:50,
Ofärgade glasförpackningar,18,2023-11-22T10:06:50,
Färgade glasförpackningar,19,2023-11-22T10:06:50,
