material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T11:30:16,
Metallförpackningar,3,2023-11-23T10:38:52,
Pappersförpackningar,5,2023-12-30T10:17:38,
Tidningar,13,2023-10-01T13:01:56,
Plastförpackningar,16,2023-12-29T14:45:38,
Ofärgade glasförpackningar,18,2023-10-18T16:28:30,
Färgade glasförpackningar,19,2023-10-18T16:28:30,
