material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T13:49:02,
Metallförpackningar,3,2023-11-23T10:30:13,
Pappersförpackningar,5,2023-12-25T12:11:10,2023-12-29T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-26T13:15:11,2023-12-29T00:00:00
Ofärgade glasförpackningar,18,2023-12-18T14:31:21,
Färgade glasförpackningar,19,2023-12-18T14:31:21,
