material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T12:58:31,
Metallförpackningar,3,2023-12-28T16:17:16,
Pappersförpackningar,5,2023-12-29T07:08:40,
Tidningar,13,,
Plastförpackningar,16,2023-12-29T14:57:32,
Ofärgade glasförpackningar,18,2023-12-12T14:37:56,
Färgade glasförpackningar,19,2023-12-12T14:37:56,
