material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T09:21:22,
Metallförpackningar,3,2023-12-25T17:43:50,
Pappersförpackningar,5,2023-12-30T18:38:56,2023-12-31T00:00:00
Tidningar,13,2023-12-26T15:16:29,
Plastförpackningar,16,2023-12-30T10:51:17,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2023-12-30T13:32:34,
Färgade glasförpackningar,19,2023-12-30T13:32:34,
