material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T07:49:59,2023-12-30T00:00:00
Metallförpackningar,3,2023-11-30T09:28:24,
Pappersförpackningar,5,2023-12-27T13:01:04,2023-12-30T00:00:00
Tidningar,13,2023-12-21T08:13:03,
Plastförpackningar,16,2023-12-27T12:28:50,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-12-06T12:46:55,
Färgade glasförpackningar,19,2023-12-06T12:46:55,
