material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T11:11:17,
Metallförpackningar,3,2023-12-29T15:07:22,
Pappersförpackningar,5,2023-12-31T09:15:01,
Tidningar,13,2023-11-22T10:52:49,
Plastförpackningar,16,2023-12-30T13:52:22,
Ofärgade glasförpackningar,18,2023-12-30T08:51:43,
Färgade glasförpackningar,19,2023-12-30T08:51:43,
