material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T13:32:55,
Metallförpackningar,3,2023-12-20T15:12:17,
Pappersförpackningar,5,2023-12-31T08:42:24,2024-06-10T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-31T14:21:45,
Ofärgade glasförpackningar,18,2023-12-04T15:09:04,
Färgade glasförpackningar,19,2023-12-04T15:09:04,
