material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T09:45:51,
Metallförpackningar,3,2023-10-25T08:37:39,
Pappersförpackningar,5,2023-12-30T08:53:20,
Tidningar,13,2023-12-11T15:06:21,
Plastförpackningar,16,2023-12-26T11:51:08,
Ofärgade glasförpackningar,18,2023-09-26T06:16:25,
Färgade glasförpackningar,19,2023-09-26T06:16:25,
