material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T09:18:26,
Metallförpackningar,3,2023-12-13T14:13:45,
Pappersförpackningar,5,2023-12-29T10:18:50,
Tidningar,13,,
Plastförpackningar,16,2023-12-28T09:47:08,
Ofärgade glasförpackningar,18,2023-12-07T13:48:25,
Färgade glasförpackningar,19,2023-12-07T13:48:25,
