material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-11-02T11:34:28,2023-11-07T00:00:00
Metallförpackningar,3,2023-10-16T11:50:20,2023-11-16T00:00:00
Pappersförpackningar,5,2023-11-04T09:21:06,2023-11-06T00:00:00
Tidningar,13,2023-10-23T13:27:58,
Plastförpackningar,16,2023-11-02T09:56:38,2023-11-09T00:00:00
Ofärgade glasförpackningar,18,2023-01-03T10:04:02,
Färgade glasförpackningar,19,2023-01-03T10:04:02,
