material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-23T12:31:42,
Pappersförpackningar,5,2023-12-31T08:08:39,
Tidningar,13,,
Plastförpackningar,16,2023-12-28T10:49:13,2024-06-07T00:00:00
Ofärgade glasförpackningar,18,2023-12-31T11:46:22,
Färgade glasförpackningar,19,2023-12-31T11:46:22,
