material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T14:33:33,2023-12-28T00:00:00
Metallförpackningar,3,2023-12-13T11:40:24,
Pappersförpackningar,5,2023-12-26T16:52:21,2023-12-29T00:00:00
Tidningar,13,2023-09-28T09:38:26,
Plastförpackningar,16,2023-12-26T16:52:21,
Ofärgade glasförpackningar,18,2023-12-21T13:36:01,
Färgade glasförpackningar,19,2023-12-21T13:36:01,
