material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-21T13:09:08,2023-12-27T00:00:00
Metallförpackningar,3,2023-12-21T10:43:45,
Pappersförpackningar,5,2023-12-25T07:37:07,2023-12-27T00:00:00
Tidningar,13,2023-12-20T10:01:32,
Plastförpackningar,16,2023-12-25T07:37:07,2023-12-29T00:00:00
Ofärgade glasförpackningar,18,2023-12-20T09:39:07,
Färgade glasförpackningar,19,2023-12-20T09:39:07,
