material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-21T10:36:38,2023-12-26T00:00:00
Metallförpackningar,3,2023-12-01T15:14:36,
Pappersförpackningar,5,2023-12-25T11:15:22,2023-12-27T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-25T11:15:22,2023-12-28T00:00:00
Ofärgade glasförpackningar,18,2023-12-20T13:03:58,
Färgade glasförpackningar,19,2023-12-20T13:03:58,
