material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T14:18:47,
Metallförpackningar,3,2023-12-07T07:45:05,
Pappersförpackningar,5,2023-12-29T06:17:13,
Tidningar,13,,
Plastförpackningar,16,2023-12-27T07:15:49,2024-05-08T00:00:00
Ofärgade glasförpackningar,18,2023-11-27T12:32:54,
Färgade glasförpackningar,19,2023-11-27T12:32:54,
