material,materialid,senaktivitet,nastaaktivitet
Städning,0,2024-01-08T14:07:52,
Metallförpackningar,3,2023-12-20T18:39:26,
Pappersförpackningar,5,2023-12-29T11:52:56,
Tidningar,13,,
Plastförpackningar,16,2023-12-28T11:45:39,
Ofärgade glasförpackningar,18,2023-11-27T18:47:33,
Färgade glasförpackningar,19,2023-11-27T18:47:33,
