material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-22T12:22:00,2023-12-27T00:00:00
Metallförpackningar,3,2023-12-07T11:10:23,
Pappersförpackningar,5,2023-12-23T15:43:12,2023-12-24T00:00:00
Tidningar,13,2023-04-14T10:19:48,
Plastförpackningar,16,2023-12-22T11:56:52,2023-12-24T00:00:00
Ofärgade glasförpackningar,18,2023-12-22T12:25:20,
Färgade glasförpackningar,19,2023-12-22T12:25:20,
