material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T16:13:54,
Metallförpackningar,3,2023-11-30T09:52:59,
Pappersförpackningar,5,2023-12-31T11:42:43,2024-06-16T00:00:00
Tidningar,13,2023-12-26T11:58:27,
Plastförpackningar,16,2023-12-26T09:46:00,
Ofärgade glasförpackningar,18,2023-12-13T11:18:14,
Färgade glasförpackningar,19,2023-12-13T11:18:14,
