material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T09:46:45,
Metallförpackningar,3,2023-12-25T11:13:44,
Pappersförpackningar,5,2023-12-30T18:40:36,2023-12-31T00:00:00
Tidningar,13,2023-12-27T17:36:26,
Plastförpackningar,16,2023-12-30T17:53:47,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2023-12-26T13:23:34,
Färgade glasförpackningar,19,2023-12-26T13:23:34,
